# ts	v	v_base	v_vis	v_occ	v_lkg	cap_visible	cap_occl	final
1546.366	-0.000	-0.000	7.952	14.451	7.952	-0.000	14.451	2.240
1546.415	-0.000	-0.000	7.952	14.462	7.952	-0.000	14.462	2.240
1546.466	-0.000	-0.000	7.952	14.473	7.952	-0.000	14.473	2.240
1546.517	-0.000	-0.000	7.952	14.482	7.952	-0.000	14.482	2.240
1546.563	0.000	0.000	7.952	14.494	7.952	0.000	14.494	2.240
1546.615	0.000	0.000	7.952	14.503	7.952	0.000	14.503	2.240
1546.665	0.000	0.000	7.952	14.514	7.952	0.000	14.514	2.240
1546.712	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1546.765	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1546.815	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1546.866	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1546.915	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1546.965	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1547.015	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1547.065	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1547.116	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1547.165	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1547.215	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1547.265	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1547.315	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1547.366	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1547.415	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1547.465	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1547.515	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1547.562	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1547.615	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1547.666	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1547.716	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1547.765	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1547.816	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1547.865	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1547.912	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1547.965	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1548.015	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1548.066	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1548.112	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1548.165	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1548.215	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1548.265	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1548.315	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1548.361	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1548.415	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1548.466	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1548.516	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1548.565	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1548.616	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1548.665	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1548.716	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1548.766	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1548.815	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1548.865	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1548.914	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1548.965	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1549.016	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1549.065	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1549.115	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1549.165	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1549.215	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1549.266	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1549.317	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1549.362	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1549.415	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1549.465	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1549.513	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1549.567	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1549.615	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1549.665	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1549.716	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1549.765	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1549.815	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1549.866	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1549.912	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1549.966	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1550.013	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1550.066	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1550.116	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1550.165	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1550.215	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1550.265	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1550.315	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1550.365	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1550.416	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1550.465	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1550.511	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1550.562	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1550.615	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1550.666	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1550.717	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1550.765	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1550.815	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1550.861	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1550.912	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1550.965	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1551.016	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1551.066	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1551.115	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1551.165	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1551.215	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1551.265	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1551.315	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1551.366	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1551.416	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1551.466	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1551.512	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1551.562	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1551.611	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1551.663	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1551.716	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1551.765	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1551.815	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1551.865	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1551.915	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1551.966	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1552.015	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1552.062	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1552.115	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1552.165	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1552.216	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1552.265	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1552.315	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1552.366	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1552.415	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1552.465	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1552.516	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1552.566	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1552.616	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1552.666	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1552.716	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1552.763	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1552.812	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1552.862	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1552.915	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1552.965	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1553.015	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1553.065	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1553.115	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1553.165	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1553.215	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1553.262	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1553.315	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1553.365	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1553.415	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1553.465	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1553.516	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1553.565	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1553.616	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1553.665	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1553.715	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1553.766	-0.000	-0.000	7.952	14.519	7.952	-0.000	14.519	2.240
1553.815	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1553.865	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1553.915	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1553.966	0.000	0.000	7.952	14.519	7.952	0.000	14.519	2.240
1554.013	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1554.066	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1554.115	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1554.165	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1554.215	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1554.265	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1554.315	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1554.366	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1554.415	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1554.465	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1554.515	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1554.566	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1554.616	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1554.665	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1554.716	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1554.766	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1554.815	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1554.866	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1554.915	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1554.965	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1555.015	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1555.065	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1555.116	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1555.166	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1555.215	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1555.265	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1555.316	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1555.362	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1555.415	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1555.466	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1555.515	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1555.561	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1555.611	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1555.665	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1555.712	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1555.765	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1555.815	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1555.866	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1555.916	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1555.965	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1556.015	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1556.066	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1556.116	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1556.165	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1556.215	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1556.265	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1556.315	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1556.365	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1556.415	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1556.465	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1556.515	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1556.565	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1556.618	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1556.665	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1556.715	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1556.764	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1556.815	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1556.865	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1556.916	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1556.966	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1557.012	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1557.065	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1557.115	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1557.165	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1557.212	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1557.265	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1557.317	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1557.366	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1557.415	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1557.466	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1557.515	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1557.565	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1557.616	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1557.665	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1557.715	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1557.765	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1557.816	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1557.866	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1557.916	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1557.965	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1558.013	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1558.065	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1558.116	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1558.165	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1558.215	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1558.268	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1558.316	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1558.365	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1558.415	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1558.465	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1558.516	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1558.566	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1558.617	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1558.665	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1558.711	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1558.766	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1558.815	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1558.866	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1558.916	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1558.965	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1559.016	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1559.065	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1559.115	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1559.166	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1559.215	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1559.265	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1559.316	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1559.365	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1559.415	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1559.465	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1559.515	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1559.565	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1559.615	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1559.665	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1559.716	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1559.765	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1559.815	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1559.867	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1559.916	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1559.965	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1560.015	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1560.063	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1560.116	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1560.164	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1560.215	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1560.265	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1560.315	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1560.365	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1560.415	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1560.466	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1560.515	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1560.560	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1560.617	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1560.662	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1560.716	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1560.764	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1560.816	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1560.866	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1560.917	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1560.965	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1561.015	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1561.066	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1561.115	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1561.166	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1561.215	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1561.265	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1561.316	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1561.366	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1561.415	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1561.466	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1561.516	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1561.565	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1561.616	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1561.665	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1561.715	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1561.763	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1561.816	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1561.865	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1561.917	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1561.965	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1562.016	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1562.066	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1562.115	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1562.165	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1562.216	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1562.268	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1562.314	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1562.366	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1562.415	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1562.466	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1562.515	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1562.566	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1562.616	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1562.664	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1562.715	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1562.765	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1562.813	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1562.865	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1562.916	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1562.962	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1563.016	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1563.065	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1563.115	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1563.165	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1563.215	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1563.262	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1563.316	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1563.365	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1563.411	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1563.465	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1563.515	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1563.565	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1563.615	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1563.665	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1563.713	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1563.766	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1563.816	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1563.866	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1563.913	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1563.965	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1564.012	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1564.065	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1564.116	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1564.165	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1564.216	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1564.266	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1564.316	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1564.366	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1564.416	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
